template_id,segment_id,segment_name,lifecycle_stage,phase_number,phase_name,day_range,primary_goal,theme,tone,title_en,body_en,cta_en,title_hi,body_hi,cta_hi,hook_type,format_type,feature_ref,iteration
TPL_SEG_06_ACTIVATION___VALUE_DISCOVERY_02,SEG_06,Moderate-Active Trial Activators,trial,1,Activation & Value Discovery,Days 1â€“2,Convert 30% of trial users to monthly paid subscribers within the next 7 days,Epic Meaning,Motivational,Ready to beat yesterday?,Your last score was 72. Can you top it in 5 minutes today?,Try Now,à¤†à¤œ à¤•à¥€ à¤¤à¥à¤²à¤¨à¤¾ à¤®à¥‡à¤‚ à¤¬à¥‡à¤¹à¤¤à¤° à¤¹à¥‹à¤¨à¥‡ à¤•à¥‡ à¤²à¤¿à¤ à¤¤à¥ˆà¤¯à¤¾à¤° à¤¹à¥ˆà¤‚?,à¤†à¤ªà¤•à¥‡ à¤ªà¤¿à¤›à¤²à¥‡ à¤¸à¥à¤•à¥‹à¤° à¤¥à¤¾ 72à¥¤ à¤†à¤œ à¤•à¥‡ 5 à¤®à¤¿à¤¨à¤Ÿ à¤®à¥‡à¤‚ à¤‡à¤¸à¥‡ à¤ªà¥‚à¤°à¤¾ à¤•à¤° à¤¸à¤•à¤¤à¥‡ à¤¹à¥ˆà¤‚?,à¤…à¤¬ à¤†à¤œ à¤•à¤°à¥‡à¤‚,Epic Meaning,question_hook,Role-Based Scenarios,0
TPL_SEG_06_ACTIVATION___VALUE_DISCOVERY_03,SEG_06,Moderate-Active Trial Activators,trial,1,Activation & Value Discovery,Days 1â€“2,Convert 30% of trial users to monthly paid subscribers within the next 7 days,Epic Meaning,Motivational,"1,400 learners practiced today",Don't fall behind â€” your peers are moving forward. Join them now.,Join Now,à¤†à¤œ à¤•à¥‹ 1400 à¤¸à¥€à¤–à¤¨à¥‡ à¤µà¤¾à¤²à¥‹à¤‚ à¤¨à¥‡ à¤ªà¥à¤°à¤¯à¤¾à¤¸ à¤•à¤¿à¤¯à¤¾ à¤¹à¥ˆ,à¤…à¤ªà¤¨à¥‡ à¤¦à¥‹à¤¸à¥à¤¤à¥‹à¤‚ à¤•à¥€ à¤“à¤° à¤¬à¤¢à¤¼ à¤°à¤¹à¥‡ à¤¹à¥ˆà¤‚à¥¤ à¤‰à¤¨à¥à¤¹à¥‡à¤‚ à¤…à¤¬ à¤¶à¤¾à¤®à¤¿à¤² à¤•à¤°à¥‡à¤‚à¥¤,à¤…à¤¬ à¤¶à¤¾à¤®à¤¿à¤² à¤•à¤°à¥‡à¤‚,Epic Meaning,social_proof,Leaderboard,0
TPL_SEG_06_ACTIVATION___VALUE_DISCOVERY_04,SEG_06,Moderate-Active Trial Activators,trial,1,Activation & Value Discovery,Days 1â€“2,Convert 30% of trial users to monthly paid subscribers within the next 7 days,Epic Meaning,Motivational,Tip: 10 min daily beats 2 hr weekly,Consistency builds fluency. One short session now keeps progress compounding.,Try Now,à¤¸à¥à¤à¤¾à¤µ: à¤¦à¥ˆà¤¨à¤¿à¤• 10 à¤®à¤¿à¤¨à¤Ÿ à¤•à¥€ à¤¤à¥à¤²à¤¨à¤¾ à¤®à¥‡à¤‚ 2 à¤˜à¤‚à¤Ÿà¥‡ à¤¸à¤¾à¤ªà¥à¤¤à¤¾à¤¹à¤¿à¤• à¤¬à¥‡à¤¹à¤¤à¤° à¤¹à¥ˆ,à¤¨à¤¿à¤°à¤‚à¤¤à¤°à¤¤à¤¾ à¤­à¤¾à¤·à¤£ à¤•à¥€ à¤—à¥à¤£à¤µà¤¤à¥à¤¤à¤¾ à¤¬à¤¨à¤¾à¤¤à¥€ à¤¹à¥ˆà¥¤ à¤à¤• à¤›à¥‹à¤Ÿà¥€ à¤¸à¥€ à¤¸à¥‡à¤¶à¤¨ à¤…à¤¬ à¤ªà¥à¤°à¤—à¤¤à¤¿ à¤•à¥‹ à¤œà¥‹à¤¡à¤¼à¤¤à¤¾ à¤¹à¥ˆà¥¤,à¤…à¤¬ à¤†à¤œ à¤•à¤°à¥‡à¤‚,Epic Meaning,insight_tip,Pronunciation Engine,0
TPL_SEG_06_ACTIVATION___VALUE_DISCOVERY_05,SEG_06,Moderate-Active Trial Activators,trial,1,Activation & Value Discovery,Days 1â€“2,Convert 30% of trial users to monthly paid subscribers within the next 7 days,Epic Meaning,Motivational,Day 5 Challenge Unlocked,You're on a roll â€” tackle today's challenge to unlock your next badge.,Tackle Now,à¤¦à¤¿à¤¨ 5 à¤šà¥ˆà¤²à¥‡à¤‚à¤œ à¤•à¥‹ à¤–à¥‹à¤²à¤¾ à¤—à¤¯à¤¾ à¤¹à¥ˆ,à¤†à¤ªà¤•à¥€ à¤°à¥‹à¤² à¤®à¥‡à¤‚ à¤¹à¥ˆà¤‚ â€” à¤†à¤œ à¤•à¥‡ à¤šà¥ˆà¤²à¥‡à¤‚à¤œ à¤•à¥‹ à¤ªà¥‚à¤°à¤¾ à¤•à¤°à¤•à¥‡ à¤…à¤—à¤²à¥‡ à¤¬à¥ˆà¤œ à¤•à¥‹ à¤–à¥à¤²à¤¾à¤à¤‚à¥¤,à¤…à¤¬ à¤†à¤œ à¤•à¤°à¥‡à¤‚,Epic Meaning,challenge,Streak Protection,0
TPL_SEG_06_HABIT_FORMATION___EARLY_ENGAGEMENT_01,SEG_06,Moderate-Active Trial Activators,trial,2,Habit Formation & Early Engagement,Days 3â€“5,Build daily practice habit and establish a streak of â‰¥5 days within the first week,Epic Meaning,Motivational,Start Today's Session,Three minutes is all it takes. Open now and keep your streak alive.,Open Now,à¤†à¤œ à¤•à¥€ à¤¸à¥‡à¤¶à¤¨ à¤¶à¥à¤°à¥‚ à¤•à¤°à¥‡à¤‚,à¤¤à¥€à¤¨ à¤®à¤¿à¤¨à¤Ÿ à¤¹à¥ˆ à¤¸à¤¬ à¤•à¥à¤›à¥¤ à¤…à¤¬ à¤–à¥‹à¤²à¥‡à¤‚ à¤”à¤° à¤…à¤ªà¤¨à¥‡ à¤¸à¥à¤Ÿà¥à¤°à¥€à¤• à¤•à¥‹ à¤œà¥€à¤µà¤¿à¤¤ à¤°à¤–à¥‡à¤‚à¥¤,à¤…à¤¬ à¤–à¥‹à¤²à¥‡à¤‚,Epic Meaning,direct_cta,general,0
TPL_SEG_06_HABIT_FORMATION___EARLY_ENGAGEMENT_02,SEG_06,Moderate-Active Trial Activators,trial,2,Habit Formation & Early Engagement,Days 3â€“5,Build daily practice habit and establish a streak of â‰¥5 days within the first week,Epic Meaning,Motivational,Ready to beat yesterday?,Your last score was 72. Can you top it in 5 minutes today?,Try Now,à¤†à¤œ à¤•à¥€ à¤¤à¥à¤²à¤¨à¤¾ à¤®à¥‡à¤‚ à¤¬à¥‡à¤¹à¤¤à¤° à¤¹à¥‹à¤¨à¥‡ à¤•à¥‡ à¤²à¤¿à¤ à¤¤à¥ˆà¤¯à¤¾à¤° à¤¹à¥ˆà¤‚?,à¤†à¤ªà¤•à¥€ à¤ªà¤¿à¤›à¤²à¥€ à¤¸à¥à¤•à¥‹à¤° à¤¥à¥€ 72à¥¤ à¤†à¤œ 5 à¤®à¤¿à¤¨à¤Ÿ à¤®à¥‡à¤‚ à¤‡à¤¸à¥‡ à¤ªà¥‚à¤°à¤¾ à¤•à¤° à¤¸à¤•à¤¤à¥‡ à¤¹à¥ˆà¤‚?,à¤…à¤¬ à¤†à¤œ,Epic Meaning,question_hook,insight_tip,0
TPL_SEG_06_HABIT_FORMATION___EARLY_ENGAGEMENT_03,SEG_06,Moderate-Active Trial Activators,trial,2,Habit Formation & Early Engagement,Days 3â€“5,Build daily practice habit and establish a streak of â‰¥5 days within the first week,Epic Meaning,Motivational,"1,400 learners practiced today",Don't fall behind â€” your peers are moving forward. Join them now.,Join Now,à¤†à¤œ à¤•à¥‹ 1400 à¤¸à¥€à¤–à¤¨à¥‡ à¤µà¤¾à¤²à¥‹à¤‚ à¤¨à¥‡ à¤…à¤­à¥à¤¯à¤¾à¤¸ à¤•à¤¿à¤¯à¤¾ à¤¹à¥ˆ,à¤…à¤ªà¤¨à¥€ à¤ªà¥€à¤›à¥‹à¤‚ à¤®à¥‡à¤‚ à¤ªà¤¡à¤¼à¤¨à¥‡ à¤¸à¥‡ à¤¬à¤šà¥‡à¤‚ â€” à¤†à¤ªà¤•à¥‡ à¤¦à¥‹à¤¸à¥à¤¤ à¤†à¤—à¥‡ à¤¬à¤¢à¤¼ à¤°à¤¹à¥‡ à¤¹à¥ˆà¤‚à¥¤ à¤‰à¤¨à¥à¤¹à¥‡à¤‚ à¤…à¤¬ à¤¶à¤¾à¤®à¤¿à¤² à¤•à¤°à¥‡à¤‚à¥¤,à¤…à¤¬ à¤¶à¤¾à¤®à¤¿à¤² à¤¹à¥‹,Epic Meaning,social_proof,challenge,0
TPL_SEG_06_HABIT_FORMATION___EARLY_ENGAGEMENT_04,SEG_06,Moderate-Active Trial Activators,trial,2,Habit Formation & Early Engagement,Days 3â€“5,Build daily practice habit and establish a streak of â‰¥5 days within the first week,Epic Meaning,Motivational,Tip: 10 min daily beats 2 hr weekly,Consistency builds fluency. One short session now keeps progress compounding.,Learn More,à¤Ÿà¤¿à¤ª: à¤¦à¥ˆà¤¨à¤¿à¤• 10 à¤®à¤¿à¤¨à¤Ÿ à¤¸à¥‡ à¤¦à¥‹ à¤˜à¤‚à¤Ÿà¥‡ à¤•à¥€ à¤¹à¤«à¥à¤¤à¥‡à¤µà¤¾à¤°à¥€ à¤¹à¤° à¤¸à¤®à¤¯ à¤œà¥€à¤¤à¤¤à¤¾ à¤¹à¥ˆ,à¤¨à¤¿à¤°à¤‚à¤¤à¤°à¤¤à¤¾ à¤­à¤¾à¤·à¤£ à¤•à¥€ à¤ªà¥à¤°à¤µà¥ƒà¤¤à¥à¤¤à¤¿ à¤¬à¤¨à¤¾à¤¤à¥€ à¤¹à¥ˆà¥¤ à¤à¤• à¤›à¥‹à¤Ÿà¥€ à¤¸à¥€ à¤¸à¥‡à¤¶à¤¨ à¤…à¤¬ à¤ªà¥à¤°à¤—à¤¤à¤¿ à¤•à¥‹ à¤¬à¤¢à¤¼à¤¾-à¤šà¤¢à¤¼à¤¾ à¤•à¤° à¤¬à¤¨à¤¾à¤ à¤°à¤–à¥‡à¤‚à¥¤,à¤œà¤¾à¤¨à¤¨à¥‡ à¤•à¥‡ à¤²à¤¿à¤,Epic Meaning,insight_tip,challenge,0
TPL_SEG_06_HABIT_FORMATION___EARLY_ENGAGEMENT_05,SEG_06,Moderate-Active Trial Activators,trial,2,Habit Formation & Early Engagement,Days 3â€“5,Build daily practice habit and establish a streak of â‰¥5 days within the first week,Epic Meaning,Motivational,Day 5 Challenge Unlocked,You're on a roll â€” tackle today's challenge to unlock your next badge.,Take On Challenge,à¤†à¤œ à¤•à¥€ à¤ªà¤¾à¤‚à¤šà¤µà¥€à¤‚ à¤šà¥à¤¨à¥Œà¤¤à¥€ à¤–à¥à¤² à¤—à¤ˆ à¤¹à¥ˆ,à¤†à¤ªà¤•à¤¾ à¤Ÿà¥à¤°à¥ˆà¤• à¤šà¤² à¤°à¤¹à¤¾ à¤¹à¥ˆ â€” à¤†à¤œ à¤•à¥€ à¤šà¥à¤¨à¥Œà¤¤à¥€ à¤•à¥‹ à¤¸à¥à¤µà¥€à¤•à¤¾à¤° à¤•à¤°à¥‡à¤‚ à¤¤à¤¾à¤•à¤¿ à¤…à¤—à¤²à¥‡ à¤¬à¥ˆà¤œ à¤•à¥‹ à¤–à¥‹à¤² à¤¸à¤•à¥‡à¤‚à¥¤,à¤†à¤œ à¤•à¥€ à¤šà¥à¤¨à¥Œà¤¤à¥€ à¤¸à¥à¤µà¥€à¤•à¤¾à¤° à¤•à¤°à¥‡à¤‚,Epic Meaning,challenge,general,0
TPL_SEG_06_THE_CONVERSION_PUSH_01,SEG_06,Moderate-Active Trial Activators,trial,3,The Conversion Push,Days 6â€“7,Convert trial user to monthly paid plan by Day 7 with at least one exercise completed,Empowerment,Urgent (mild),Start Today's Session,Three minutes is all it takes. Open now and keep your streak alive.,Open Now,,,,Epic Meaning,direct_cta,Sia â€” AI Speaking Partner,0
TPL_SEG_06_THE_CONVERSION_PUSH_02,SEG_06,Moderate-Active Trial Activators,trial,3,The Conversion Push,Days 6â€“7,Convert trial user to monthly paid plan by Day 7 with at least one exercise completed,Empowerment,Urgent (mild),Ready to beat yesterday?,Your last score was 72. Can you top it in 5 minutes today?,Start Now,,,,Empowerment,question_hook,Role-Based Scenarios,0
TPL_SEG_06_THE_CONVERSION_PUSH_03,SEG_06,Moderate-Active Trial Activators,trial,3,The Conversion Push,Days 6â€“7,Convert trial user to monthly paid plan by Day 7 with at least one exercise completed,Empowerment,Urgent (mild),"1,400 learners practiced today",Don't fall behind â€” your peers are moving forward. Join them now.,Join Now,,,,Empowerment,social_proof,Leaderboard,0
TPL_SEG_06_THE_CONVERSION_PUSH_04,SEG_06,Moderate-Active Trial Activators,trial,3,The Conversion Push,Days 6â€“7,Convert trial user to monthly paid plan by Day 7 with at least one exercise completed,Empowerment,Urgent (mild),Tip: 10 min daily beats 2 hr weekly,Consistency builds fluency. One short session now keeps progress compounding.,Start Now,,,,Empowerment,insight_tip,Daily Speaking Drills,0
TPL_SEG_06_THE_CONVERSION_PUSH_05,SEG_06,Moderate-Active Trial Activators,trial,3,The Conversion Push,Days 6â€“7,Convert trial user to monthly paid plan by Day 7 with at least one exercise completed,Empowerment,Urgent (mild),Day 5 Challenge Unlocked,You're on a roll â€” tackle today's challenge to unlock your next badge.,Tackle Now,,,,Empowerment,challenge,Streak System,0
TPL_SEG_08_PREMIUM_AFFIRMATION_01,SEG_08,Low-Active At-Risk Paid,paid,4,Premium Affirmation,Days 8â€“10,Increase exercise completion rate by 20% within the first week post-conversion,Empowerment,Motivational,Start Today's Session,Three minutes is all it takes. Open now and keep your streak alive.,Open Now,,,,Epic Meaning,direct_cta,Sia â€” AI Speaking Partner,0
TPL_SEG_08_PREMIUM_AFFIRMATION_02,SEG_08,Low-Active At-Risk Paid,paid,4,Premium Affirmation,Days 8â€“10,Increase exercise completion rate by 20% within the first week post-conversion,Empowerment,Motivational,Ready to beat yesterday?,Your last score was 72. Can you top it in 5 minutes today?,Try Now,,,,Empowerment,question_hook,Role-Based Scenarios,0
TPL_SEG_08_PREMIUM_AFFIRMATION_03,SEG_08,Low-Active At-Risk Paid,paid,4,Premium Affirmation,Days 8â€“10,Increase exercise completion rate by 20% within the first week post-conversion,Empowerment,Motivational,Tip: 10 min daily beats 2 hr weekly,Consistency builds fluency. One short session now keeps progress compounding.,Start Now,,,,Empowerment,insight_tip,Daily Speaking Drills,0
TPL_SEG_08_PREMIUM_AFFIRMATION_04,SEG_08,Low-Active At-Risk Paid,paid,4,Premium Affirmation,Days 8â€“10,Increase exercise completion rate by 20% within the first week post-conversion,Empowerment,Motivational,Day 5 Challenge Unlocked,You're on a roll â€” tackle today's challenge to unlock your next badge.,Claim Now,,,,Empowerment,challenge,Streak System,0
TPL_SEG_08_PREMIUM_AFFIRMATION_05,SEG_08,Low-Active At-Risk Paid,paid,4,Premium Affirmation,Days 8â€“10,Increase exercise completion rate by 20% within the first week post-conversion,Empowerment,Motivational,Your Progress Awaits,Check your progress report to see how far you've come.,View Report,,,,Loss Avoidance,social_proof,Progress Intelligence,0
TPL_SEG_08_DEEP_IMMERSION_01,SEG_08,Low-Active At-Risk Paid,paid,5,Deep Immersion,Days 11â€“15,Improve monthly retention by increasing exercise completion rate among Low-Active At-Risk Paid users,Empowerment,Friendly,Keep going â€” your progress awaits!,You're making great strides. One session today keeps your streak alive.,Start Now,Chalo aage badho!,"Tumhari mehnat rang la rahi hai. Aaj ek session karo, streak bachao.",Abhi Shuru Karo,Empowerment,direct_cta,general,0
TPL_SEG_08_DEEP_IMMERSION_02,SEG_08,Low-Active At-Risk Paid,paid,5,Deep Immersion,Days 11â€“15,Improve monthly retention by increasing exercise completion rate among Low-Active At-Risk Paid users,Empowerment,Friendly,Keep going â€” your progress awaits!,You're making great strides. One session today keeps your streak alive.,Start Now,Chalo aage badho!,"Tumhari mehnat rang la rahi hai. Aaj ek session karo, streak bachao.",Abhi Shuru Karo,Empowerment,question_hook,general,0
TPL_SEG_08_DEEP_IMMERSION_03,SEG_08,Low-Active At-Risk Paid,paid,5,Deep Immersion,Days 11â€“15,Improve monthly retention by increasing exercise completion rate among Low-Active At-Risk Paid users,Empowerment,Friendly,Keep going â€” your progress awaits!,You're making great strides. One session today keeps your streak alive.,Start Now,Chalo aage badho!,"Tumhari mehnat rang la rahi hai. Aaj ek session karo, streak bachao.",Abhi Shuru Karo,Empowerment,social_proof,general,0
TPL_SEG_08_DEEP_IMMERSION_04,SEG_08,Low-Active At-Risk Paid,paid,5,Deep Immersion,Days 11â€“15,Improve monthly retention by increasing exercise completion rate among Low-Active At-Risk Paid users,Empowerment,Friendly,Keep going â€” your progress awaits!,You're making great strides. One session today keeps your streak alive.,Start Now,Chalo aage badho!,"Tumhari mehnat rang la rahi hai. Aaj ek session karo, streak bachao.",Abhi Shuru Karo,Empowerment,insight_tip,general,0
TPL_SEG_08_DEEP_IMMERSION_05,SEG_08,Low-Active At-Risk Paid,paid,5,Deep Immersion,Days 11â€“15,Improve monthly retention by increasing exercise completion rate among Low-Active At-Risk Paid users,Empowerment,Friendly,Keep going â€” your progress awaits!,You're making great strides. One session today keeps your streak alive.,Start Now,Chalo aage badho!,"Tumhari mehnat rang la rahi hai. Aaj ek session karo, streak bachao.",Abhi Shuru Karo,Empowerment,challenge,general,0
TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_01,SEG_08,Low-Active At-Risk Paid,paid,6,Social & Expansion Drive,Days 16â€“20,Increase Monthly Retention by 15% through personalized win-back content and limited-time offers,Epic Meaning,Motivational,Keep going â€” your progress awaits!,You're making great strides. One session today keeps your streak alive.,Start Now,Chalo aage badho!,"Tumhari mehnat rang la rahi hai. Aaj ek session karo, streak bachao.",Abhi Shuru Karo,Epic Meaning,direct_cta,general,0
TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_02,SEG_08,Low-Active At-Risk Paid,paid,6,Social & Expansion Drive,Days 16â€“20,Increase Monthly Retention by 15% through personalized win-back content and limited-time offers,Epic Meaning,Motivational,Keep going â€” your progress awaits!,You're making great strides. One session today keeps your streak alive.,Start Now,Chalo aage badho!,"Tumhari mehnat rang la rahi hai. Aaj ek session karo, streak bachao.",Abhi Shuru Karo,Epic Meaning,question_hook,general,0
TPL_SEG_08_SOCIAL___EXPANSION_DRIVE_03,SEG_08,Low-Active At-Risk Paid,paid,6,Social & Expansion Drive,Days 16â€“20,Increase Monthly Retention by 15% through personalized win-back content and limited-time offers,Epic Meaning,Motivational,Keep going â€” your progress awaits!,You're making great strides. One session today keeps your streak alive.,Start Now,Chalo aage badho!,"Tumhari mehnat rang la rahi hai. Aaj ek session karo, streak bachao.",Abhi Shuru Karo,Epic Meaning,social_proof,general,0
